datetime,road_type,all_motor_vehicles,hour,day_of_week,month,is_weekend,year,hour_sin,hour_cos,dow_sin,dow_cos,lag_1,lag_2,lag_3,lag_24,rolling_mean_3,rolling_std_3,road_type_encoded
2003-03-17 13:00:00+00:00,Minor,782,13,0,3,0,2003,-0.2588190451025208,-0.9659258262890683,0.0,1.0,658.0,698.0,591.0,849.0,649.0,54.06477596365898,0
2003-03-17 14:00:00+00:00,Minor,696,14,0,3,0,2003,-0.4999999999999997,-0.8660254037844388,0.0,1.0,782.0,658.0,698.0,916.0,712.6666666666666,63.28770286030206,0
2003-03-17 15:00:00+00:00,Minor,799,15,0,3,0,2003,-0.7071067811865471,-0.7071067811865479,0.0,1.0,696.0,782.0,658.0,842.0,712.0,63.52952069707872,0
2003-03-17 16:00:00+00:00,Minor,894,16,0,3,0,2003,-0.8660254037844385,-0.5000000000000004,0.0,1.0,799.0,696.0,782.0,909.0,759.0,55.21775076911853,0
2003-03-17 17:00:00+00:00,Minor,987,17,0,3,0,2003,-0.9659258262890683,-0.25881904510252063,0.0,1.0,894.0,799.0,696.0,1011.0,796.3333333333334,99.02693236354325,0
2003-03-17 18:00:00+00:00,Minor,811,18,0,3,0,2003,-1.0,-1.8369701987210297e-16,0.0,1.0,987.0,894.0,799.0,925.0,893.3333333333334,94.00177303292546,0
2003-03-18 07:00:00+00:00,Minor,803,7,1,3,0,2003,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,811.0,987.0,894.0,195.0,897.3333333333334,88.04733575375023,0
2003-03-18 08:00:00+00:00,Minor,701,8,1,3,0,2003,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,803.0,811.0,987.0,252.0,867.0,104.0000000000016,0
2003-03-18 09:00:00+00:00,Minor,466,9,1,3,0,2003,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,701.0,803.0,811.0,346.0,771.6666666666666,61.329710037907354,0
2003-03-18 10:00:00+00:00,Minor,434,10,1,3,0,2003,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,466.0,701.0,803.0,387.0,656.6666666666666,172.8187875589166,0
2003-03-18 11:00:00+00:00,Minor,422,11,1,3,0,2003,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,434.0,466.0,701.0,356.0,533.6666666666666,145.7955189069064,0
2003-03-18 12:00:00+00:00,Minor,444,12,1,3,0,2003,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,422.0,434.0,466.0,247.0,440.6666666666667,22.74496281232884,0
2003-03-18 13:00:00+00:00,Minor,513,13,1,3,0,2003,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,444.0,422.0,434.0,302.0,433.3333333333333,11.015141094612943,0
2003-03-18 14:00:00+00:00,Minor,551,14,1,3,0,2003,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,513.0,444.0,422.0,299.0,459.6666666666667,47.47982027487251,0
2003-03-18 15:00:00+00:00,Minor,556,15,1,3,0,2003,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,551.0,513.0,444.0,249.0,502.6666666666667,54.24327915358855,0
2003-03-18 16:00:00+00:00,Minor,942,16,1,3,0,2003,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,556.0,551.0,513.0,227.0,540.0,23.51595203262562,0
2003-03-18 17:00:00+00:00,Minor,762,17,1,3,0,2003,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,942.0,556.0,551.0,263.0,683.0,224.3145113451213,0
2003-03-18 18:00:00+00:00,Minor,628,18,1,3,0,2003,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,762.0,942.0,556.0,257.0,753.3333333333334,193.1458861413667,0
2003-03-19 07:00:00+00:00,Major,5346,7,2,3,0,2003,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2168.0,2237.0,2128.0,8945.0,2177.6666666666665,55.13921774408591,1
2003-03-19 07:00:00+00:00,Minor,468,7,2,3,0,2003,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,628.0,762.0,942.0,582.0,777.3333333333334,157.5605703636978,0
2003-03-19 08:00:00+00:00,Major,6055,8,2,3,0,2003,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,5346.0,2168.0,2237.0,9981.0,3250.3333333333335,1815.2284521055205,1
2003-03-19 08:00:00+00:00,Minor,638,8,2,3,0,2003,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,468.0,628.0,762.0,944.0,619.3333333333334,147.19148526098235,0
2003-03-19 09:00:00+00:00,Major,4722,9,2,3,0,2003,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,6055.0,5346.0,2168.0,8319.0,4523.0,2070.069805586285,1
2003-03-19 09:00:00+00:00,Minor,564,9,2,3,0,2003,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,638.0,468.0,628.0,648.0,578.0,95.3939201416983,0
2003-03-19 10:00:00+00:00,Major,4451,10,2,3,0,2003,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,4722.0,6055.0,5346.0,8492.0,5374.333333333333,666.9515224762235,1
2003-03-19 10:00:00+00:00,Minor,458,10,2,3,0,2003,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,564.0,638.0,468.0,591.0,556.6666666666666,85.23692470598688,0
2003-03-19 11:00:00+00:00,Major,4504,11,2,3,0,2003,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,4451.0,4722.0,6055.0,8967.0,5076.0,858.5982762619702,1
2003-03-19 11:00:00+00:00,Minor,512,11,2,3,0,2003,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,458.0,564.0,638.0,698.0,553.3333333333334,90.47283201787201,0
2003-03-19 12:00:00+00:00,Minor,512,12,2,3,0,2003,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,512.0,458.0,564.0,658.0,511.3333333333333,53.00314456081024,0
2003-03-19 12:00:00+00:00,Major,4543,12,2,3,0,2003,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,4504.0,4451.0,4722.0,9933.0,4559.0,143.6279917009197,1
2003-03-19 13:00:00+00:00,Major,4401,13,2,3,0,2003,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,4543.0,4504.0,4451.0,9976.0,4499.333333333333,46.177194949176574,1
2003-03-19 13:00:00+00:00,Minor,524,13,2,3,0,2003,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,512.0,512.0,458.0,782.0,494.0,31.176914536253264,0
2003-03-19 14:00:00+00:00,Major,4638,14,2,3,0,2003,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,4401.0,4543.0,4504.0,9715.0,4482.666666666667,73.3643873645427,1
2003-03-19 14:00:00+00:00,Minor,542,14,2,3,0,2003,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,524.0,512.0,512.0,696.0,516.0,6.928203230333622,0
2003-03-19 15:00:00+00:00,Major,4902,15,2,3,0,2003,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,4638.0,4401.0,4543.0,10170.0,4527.333333333333,119.27419391206763,1
2003-03-19 15:00:00+00:00,Minor,605,15,2,3,0,2003,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,542.0,524.0,512.0,799.0,526.0,15.09966887056758,0
2003-03-19 16:00:00+00:00,Major,5220,16,2,3,0,2003,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,4902.0,4638.0,4401.0,9892.0,4647.0,250.6212281512426,1
2003-03-19 16:00:00+00:00,Minor,767,16,2,3,0,2003,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,605.0,542.0,524.0,894.0,557.0,42.53234063628209,0
2003-03-19 17:00:00+00:00,Major,6165,17,2,3,0,2003,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,5220.0,4902.0,4638.0,9358.0,4920.0,291.41722666999345,1
2003-03-19 17:00:00+00:00,Minor,693,17,2,3,0,2003,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,767.0,605.0,542.0,987.0,638.0,116.07325273292116,0
2003-03-19 18:00:00+00:00,Minor,586,18,2,3,0,2003,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,693.0,767.0,605.0,811.0,688.3333333333334,81.10076037457254,0
2003-03-19 18:00:00+00:00,Major,4342,18,2,3,0,2003,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,6165.0,5220.0,4902.0,8300.0,5429.0,656.9269365766771,1
2003-03-20 07:00:00+00:00,Minor,102,7,3,3,0,2003,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,586.0,693.0,767.0,803.0,682.0,91.00000000000281,0
2003-03-20 07:00:00+00:00,Major,1188,7,3,3,0,2003,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,4342.0,6165.0,5220.0,2140.0,5242.333333333333,911.7051789549931,1
2003-03-20 08:00:00+00:00,Major,1487,8,3,3,0,2003,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1188.0,4342.0,6165.0,2325.0,3898.3333333333335,2517.987754802114,1
2003-03-20 08:00:00+00:00,Minor,203,8,3,3,0,2003,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,102.0,586.0,693.0,701.0,460.3333333333333,314.9036889801932,0
2003-03-20 09:00:00+00:00,Major,1140,9,3,3,0,2003,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1487.0,1188.0,4342.0,1640.0,2339.0,1741.0792629860648,1
2003-03-20 09:00:00+00:00,Minor,204,9,3,3,0,2003,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,203.0,102.0,586.0,466.0,297.0,255.32528272774164,0
2003-03-20 10:00:00+00:00,Major,857,10,3,3,0,2003,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1140.0,1487.0,1188.0,1456.0,1271.6666666666667,188.02216181466315,1
2003-03-20 10:00:00+00:00,Minor,110,10,3,3,0,2003,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,204.0,203.0,102.0,434.0,169.66666666666666,58.60318535143613,0
